Gene Symbol,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 1(s.e.m),Layer 2(s.e.m),Layer 3(s.e.m),Layer 4(s.e.m),Layer 5(s.e.m),Layer 6(s.e.m),Layer 7(s.e.m),Layer 8(s.e.m),Layer 9(s.e.m),p-values,q-values
Efcab8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Efcab9,3.04007E-12,8.52523E-09,6.23249E-08,1.03051E-07,4.40156E-08,3.41738E-09,2.15212E-11,0,0,2.96636E-12,8.16444E-09,5.9518E-08,9.83548E-08,4.20774E-08,3.29425E-09,2.07636E-11,0,0,0.51742868,0.38091629
Efemp1,6.25975E-09,8.94011E-08,1.17453E-07,1.77588E-07,2.61969E-07,3.52955E-11,4.77822E-19,7.69183E-19,7.28368E-19,6.1271E-09,8.56082E-08,1.06304E-07,1.56727E-07,2.44997E-07,3.41785E-11,4.51535E-19,7.28638E-19,6.88001E-19,0.92005567,0.45601972
Efemp2,3.87124E-18,2.54114E-13,4.21734E-11,4.2717E-09,2.03729E-08,1.46495E-07,1.71282E-07,9.78135E-08,7.6514E-08,4.10455E-18,2.57713E-13,4.29241E-11,4.36502E-09,2.08169E-08,1.48308E-07,1.73162E-07,9.95367E-08,7.75807E-08,0.89869476,0.45191541
Efha1,3.36608E-06,1.11663E-05,1.2421E-05,1.70855E-05,1.76823E-05,1.81566E-05,2.18861E-05,1.71223E-05,1.68396E-05,1.65288E-06,2.25668E-06,1.61452E-06,2.20322E-06,2.11424E-06,2.28235E-06,3.1897E-06,2.48071E-06,2.63296E-06,0.000871728,0.005031756
Efha2,1.41683E-06,2.90527E-06,2.65773E-06,1.64834E-06,9.10397E-07,1.52605E-06,1.5746E-06,1.19034E-06,1.53236E-06,1.35435E-06,1.74976E-06,9.52276E-07,5.20698E-07,2.69875E-07,5.35915E-07,4.93537E-07,4.0489E-07,6.00332E-07,0.21371364,0.2480939
Efhb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Efhc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Efhc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Efhd1,3.73829E-09,7.82821E-08,1.93151E-07,1.21591E-07,1.08954E-07,4.82938E-07,4.88265E-07,6.10329E-07,6.83194E-07,3.79394E-09,7.63594E-08,1.86131E-07,9.49223E-08,8.51355E-08,3.55666E-07,3.96622E-07,5.98194E-07,6.83941E-07,0.91327491,0.45598598
Efhd2,0.000117668,0.000086919,8.27397E-05,7.45153E-05,6.55817E-05,6.77502E-05,5.15431E-05,5.46932E-05,5.74355E-05,1.62908E-05,6.44465E-06,4.96375E-06,5.50323E-06,5.56127E-06,6.69307E-06,3.8441E-06,8.90685E-06,1.11036E-05,1.1534E-07,1.58704E-06
Efna1,3.14617E-05,4.18337E-05,4.2319E-05,4.00388E-05,3.87852E-05,3.35589E-05,3.20405E-05,2.9513E-05,3.03798E-05,7.12302E-06,5.30929E-06,3.56552E-06,3.34492E-06,4.05597E-06,3.85163E-06,2.89264E-06,4.92013E-06,5.92744E-06,0.004233535,0.017790469
Efna2,2.37797E-22,3.7205E-18,1.6082E-14,1.7266E-11,3.26741E-10,1.30267E-08,1.37081E-07,5.3503E-07,3.29537E-07,2.43297E-22,3.71674E-18,1.6133E-14,1.7301E-11,3.27867E-10,1.28964E-08,1.35395E-07,5.30487E-07,3.27754E-07,0.1115094,0.17111327
Efna3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Efna4,5.61442E-08,3.8384E-07,2.66109E-07,3.98829E-08,1.53609E-09,1.0031E-24,1.0415E-27,0,0,5.85676E-08,3.9406E-07,2.72986E-07,4.0874E-08,1.57485E-09,1.03374E-24,1.07244E-27,0,0,0.84722208,0.44788739
Efna5,1.38449E-05,9.91808E-06,7.46415E-06,8.07815E-06,7.06338E-06,1.14172E-05,1.24925E-05,9.66663E-06,8.38698E-06,5.76359E-06,2.29205E-06,1.19043E-06,2.03039E-06,1.25465E-06,2.35106E-06,2.65513E-06,2.40822E-06,2.04537E-06,0.73201864,0.4443065
Efnb1,3.67357E-05,3.20235E-05,3.00298E-05,3.19301E-05,2.56336E-05,2.72327E-05,2.76876E-05,2.79214E-05,2.76397E-05,1.07067E-05,5.06093E-06,3.5672E-06,5.64972E-06,2.7999E-06,3.02237E-06,2.914E-06,3.33718E-06,3.44813E-06,0.89307048,0.45191541
Efnb2,3.28056E-09,7.56068E-07,1.20951E-06,5.31708E-07,3.16195E-07,6.5328E-10,2.99907E-21,5.38262E-21,2.46186E-22,3.41774E-09,7.77162E-07,1.22541E-06,4.16367E-07,2.33277E-07,6.53802E-10,2.23973E-21,5.35678E-21,2.46397E-22,0.92007641,0.45601972
Efnb3,1.07787E-20,1.28469E-16,6.00692E-14,3.96024E-11,6.20461E-10,2.56384E-08,1.37923E-07,1.11504E-07,5.51229E-08,1.14168E-20,1.33378E-16,6.22015E-14,4.10916E-11,6.4341E-10,2.6442E-08,1.41979E-07,1.15361E-07,5.71064E-08,0.89869476,0.45191541
Efr3a;KIAA0143,1.52096E-05,1.46652E-05,1.58186E-05,1.67529E-05,1.55439E-05,1.62477E-05,2.1972E-05,1.74609E-05,1.47549E-05,5.86307E-06,2.4882E-06,2.39199E-06,2.04377E-06,1.87912E-06,2.10955E-06,3.33078E-06,3.14753E-06,2.39481E-06,0.11274976,0.17160513
Efr3b,4.23998E-16,4.99764E-14,7.26818E-12,1.68785E-09,1.06659E-08,1.06771E-07,2.34785E-07,3.05756E-07,6.75447E-07,4.54162E-16,5.20042E-14,7.52771E-12,1.7475E-09,1.10141E-08,1.10406E-07,2.42348E-07,3.15609E-07,6.95406E-07,0.89869476,0.45191541
Efs,5.27089E-19,2.22671E-15,1.06272E-12,3.33479E-10,3.24349E-09,6.45727E-08,3.73216E-07,1.38199E-06,8.95754E-07,5.4566E-19,2.25766E-15,1.07323E-12,3.34987E-10,3.26854E-09,6.49008E-08,3.74552E-07,1.38599E-06,9.04367E-07,0.1115094,0.17111327
Eftud1;AK088822,1.51449E-05,2.00497E-05,2.11892E-05,2.24682E-05,2.10997E-05,2.33273E-05,2.89928E-05,2.59285E-05,3.10526E-05,4.90455E-06,4.34386E-06,2.27993E-06,2.6159E-06,2.46467E-06,2.86066E-06,3.91386E-06,4.20523E-06,7.5702E-06,0.17761928,0.22523619
Eftud2;mKIAA0031,6.94313E-06,1.11399E-05,1.26759E-05,1.35732E-05,1.34763E-05,1.16687E-05,1.55776E-05,2.04116E-05,1.93088E-05,3.33931E-06,1.95143E-06,1.56786E-06,1.58915E-06,1.78775E-06,1.6395E-06,2.05912E-06,4.85505E-06,5.54557E-06,0.06195666,0.12053774
Egam-1c;Crxos1;Egam1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Egf,3.60584E-16,2.74846E-12,2.81829E-10,2.79633E-08,6.11138E-08,1.02718E-07,1.06758E-19,1.85338E-19,1.72696E-19,3.53967E-16,2.63666E-12,2.69043E-10,2.66884E-08,5.83761E-08,9.80511E-08,1.02177E-19,1.77149E-19,1.65362E-19,0.40386315,0.34238597
Egfem1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Egfl6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Egfl7,2.79228E-07,7.75243E-07,1.92057E-06,3.5212E-06,4.46271E-06,1.01681E-05,3.33785E-06,2.21854E-06,2.81984E-06,2.28803E-07,3.40283E-07,8.49144E-07,1.67814E-06,2.12428E-06,6.54002E-06,1.49041E-06,7.76652E-07,1.11783E-06,0.96428585,0.46142716
Egfl8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Egflam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Egfr,0.000134283,0.000128889,0.000139677,0.000153893,0.000157571,0.000166153,0.000166424,0.000167336,0.000166299,1.88678E-05,7.52868E-06,6.93913E-06,6.88302E-06,7.05491E-06,9.48429E-06,8.49245E-06,1.04802E-05,1.1101E-05,0.17527643,0.22373071
Egln1,1.56902E-05,2.22973E-05,2.4364E-05,2.93695E-05,3.52293E-05,3.92203E-05,3.75405E-05,3.84896E-05,3.88246E-05,3.75375E-06,2.50717E-06,2.08186E-06,2.14665E-06,3.02683E-06,4.69616E-06,3.57323E-06,4.60223E-06,4.99607E-06,0.47561072,0.37258829
Egln2,5.49321E-05,7.08229E-05,6.98576E-05,6.91783E-05,7.27891E-05,6.67892E-05,7.07501E-05,6.77936E-05,0.000063647,9.25905E-06,6.8494E-06,4.59241E-06,4.12634E-06,4.21799E-06,5.20204E-06,5.44715E-06,5.26334E-06,5.13176E-06,0.16540273,0.21681701
Egln3,4.39457E-05,2.84027E-05,2.74532E-05,0.000021862,1.44493E-05,1.42878E-05,9.90211E-06,8.50119E-06,6.57975E-06,8.4438E-06,3.5589E-06,3.22665E-06,3.2895E-06,2.06885E-06,3.73886E-06,1.95377E-06,2.13055E-06,1.70868E-06,1.28422E-15,3.35524E-14
Egr1,1.25022E-05,2.13259E-05,2.81867E-05,3.53424E-05,4.36812E-05,4.76408E-05,5.19733E-05,4.39139E-05,4.30668E-05,4.00179E-06,3.25533E-06,3.53959E-06,3.29865E-06,4.40323E-06,4.64541E-06,5.06923E-06,5.36394E-06,5.38981E-06,0.000906153,0.005179502
Egr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Egr3,1.36541E-19,1.36104E-15,3.87257E-13,1.14515E-10,1.69391E-09,4.34904E-08,8.56023E-08,5.27207E-08,7.97122E-08,1.34045E-19,1.30378E-15,3.70922E-13,1.0894E-10,1.60902E-09,4.13374E-08,8.13786E-08,5.03986E-08,7.60875E-08,0.89869476,0.45191541
Egr4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Ehbp1;mKIAA0903,6.76872E-08,2.16419E-06,2.58557E-06,1.98081E-06,1.72122E-06,2.31116E-06,2.91134E-06,2.26781E-06,2.04952E-06,4.49831E-08,1.0898E-06,1.06702E-06,5.81089E-07,4.67076E-07,6.68894E-07,8.58103E-07,6.71089E-07,6.25375E-07,0.94207031,0.45700709
Ehbp1l1,1.10893E-06,3.45008E-06,2.59646E-06,4.0163E-06,1.46273E-06,3.81274E-06,3.8204E-06,3.66618E-06,4.76812E-06,7.26668E-07,1.64011E-06,9.68489E-07,2.06476E-06,5.62073E-07,1.42055E-06,1.29961E-06,1.30486E-06,2.57415E-06,0.1986533,0.23912804
Ehd1,4.38209E-05,3.01011E-05,3.29977E-05,3.4717E-05,3.77681E-05,3.1978E-05,2.90943E-05,2.89703E-05,3.74096E-05,1.0875E-05,3.82898E-06,3.93532E-06,3.3991E-06,3.33821E-06,3.51627E-06,3.56206E-06,3.64351E-06,1.21637E-05,0.065894637,0.1255867
Ehd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Ehd3,6.93056E-07,3.96984E-06,5.56725E-06,4.19394E-06,3.40952E-06,6.49115E-06,2.70106E-06,2.44235E-06,3.67465E-06,3.84475E-07,1.26667E-06,1.72091E-06,1.28034E-06,1.31834E-06,3.90058E-06,1.03261E-06,1.01455E-06,1.82422E-06,0.32830567,0.31339292
Ehd4,2.40317E-06,2.8153E-06,3.80939E-06,8.7896E-06,4.75651E-06,4.63404E-06,3.45965E-06,3.67485E-06,3.74621E-06,1.45838E-06,9.55617E-07,9.69509E-07,3.17156E-06,1.1958E-06,2.1468E-06,9.64852E-07,9.97104E-07,1.16324E-06,0.01737373,0.051218613
Ehf,2.71412E-14,2.69703E-11,2.56001E-09,6.4824E-08,4.21156E-07,3.25948E-06,3.59135E-07,1.53724E-08,2.88778E-08,2.77228E-14,2.69182E-11,2.55739E-09,6.45627E-08,4.16507E-07,3.21297E-06,3.58016E-07,1.54065E-08,2.88341E-08,0.40386315,0.34238597
Ehhadh,0.000693551,0.000793906,0.000793551,0.000817146,0.000836737,0.000842908,0.000866885,0.000869926,0.00086325,6.78806E-05,2.80596E-05,2.49611E-05,2.1888E-05,2.53635E-05,3.02572E-05,2.44789E-05,3.02628E-05,3.17422E-05,0.35457297,0.32655326
Ehmt1,3.89689E-05,3.14628E-05,2.87934E-05,3.01139E-05,2.67176E-05,2.74955E-05,2.37909E-05,2.83566E-05,2.70579E-05,9.00259E-06,4.42621E-06,2.68655E-06,3.06196E-06,2.55522E-06,5.25489E-06,2.68997E-06,3.76349E-06,3.55997E-06,0.003706692,0.016173307
Ehmt2;G9a,6.08304E-05,4.27749E-05,4.48481E-05,4.06171E-05,3.86241E-05,4.57033E-05,4.19706E-05,3.74074E-05,3.42949E-05,1.3537E-05,4.23892E-06,4.14997E-06,3.49275E-06,3.48501E-06,5.08654E-06,4.0905E-06,4.13641E-06,4.1565E-06,0.11567254,0.17408286
Ei24,8.09074E-05,6.19283E-05,6.58229E-05,7.22064E-05,7.72866E-05,7.6267E-05,7.28963E-05,6.41835E-05,6.48035E-05,1.17484E-05,5.32282E-06,4.454E-06,4.30709E-06,5.03361E-06,5.92436E-06,5.7082E-06,5.71061E-06,6.82978E-06,0.18718858,0.23147913
Eid1,2.6378E-06,2.93115E-06,2.75117E-06,2.34256E-06,3.49774E-06,3.36189E-06,2.44317E-06,2.04753E-06,1.63738E-06,1.63648E-06,1.39358E-06,1.27784E-06,6.08129E-07,1.01858E-06,1.50887E-06,7.35643E-07,6.62568E-07,5.2295E-07,0.9075653,0.45448344
Eid2,1.02872E-14,5.52867E-12,9.5478E-10,1.04179E-07,1.22098E-07,1.18621E-08,2.33067E-20,1.50022E-20,1.88111E-20,1.09078E-14,5.62566E-12,9.72047E-10,1.0527E-07,1.2348E-07,1.20345E-08,2.36726E-20,1.52344E-20,1.91354E-20,0.82720343,0.44788739
Eid2b,5.95856E-06,6.40844E-06,6.70754E-06,5.03813E-06,4.40651E-06,6.6397E-06,6.86773E-06,4.84541E-06,5.12058E-06,2.34763E-06,1.37312E-06,1.23298E-06,6.78159E-07,6.60423E-07,1.26802E-06,1.27518E-06,9.91615E-07,1.14202E-06,0.4393922,0.35657959
Eid3,1.55823E-08,2.2096E-07,2.84209E-07,1.35411E-07,1.21533E-07,1.16881E-20,9.62257E-23,0,1.16917E-25,1.68821E-08,2.32819E-07,2.99652E-07,1.43119E-07,1.28733E-07,1.2467E-20,1.02961E-22,0,1.26489E-25,0.84722208,0.44788739
Eif1,0.000520334,0.000548644,0.000542332,0.000511227,0.000502049,0.000458221,0.000439241,0.000452922,0.000451685,3.73727E-05,2.0339E-05,1.47558E-05,1.13334E-05,1.14239E-05,1.45805E-05,1.24599E-05,1.56988E-05,1.7909E-05,1.12206E-05,0.000114936
Eif1a,2.21214E-05,2.00077E-05,1.92314E-05,1.78387E-05,2.00569E-05,2.20849E-05,2.27242E-05,2.18059E-05,2.00629E-05,8.75748E-06,2.91298E-06,2.18815E-06,1.77875E-06,2.41161E-06,3.10094E-06,2.74742E-06,2.8618E-06,2.77662E-06,0.51139292,0.38091629
Eif1ad,5.79922E-05,4.02181E-05,4.44937E-05,4.50949E-05,5.04384E-05,4.9974E-05,4.47806E-05,4.42577E-05,4.41463E-05,1.69355E-05,4.075E-06,3.41502E-06,2.94501E-06,3.82591E-06,4.484E-06,3.76871E-06,5.7068E-06,6.06271E-06,0.42477482,0.35002924
Eif1ax,2.65648E-05,3.81503E-05,3.89713E-05,4.30594E-05,4.00871E-05,5.03215E-05,5.01289E-05,4.36359E-05,4.6259E-05,5.52398E-06,3.80172E-06,3.44607E-06,3.70087E-06,3.20076E-06,6.08636E-06,5.87073E-06,4.78014E-06,6.62452E-06,0.20767465,0.24445547
Eif1b,1.55006E-05,2.00806E-05,2.11932E-05,2.17818E-05,2.20731E-05,2.20079E-05,1.83941E-05,1.36855E-05,1.51593E-05,4.14478E-06,3.52287E-06,2.59154E-06,2.23011E-06,2.48833E-06,3.14789E-06,2.23125E-06,1.93815E-06,2.373E-06,0.039821105,0.090740377
Eif2a,7.24064E-06,5.49415E-06,5.92327E-06,5.81648E-06,5.4096E-06,4.28792E-06,5.09383E-06,5.50741E-06,4.36311E-06,3.1371E-06,1.37358E-06,1.32185E-06,1.19077E-06,1.20261E-06,1.17377E-06,1.20496E-06,1.67189E-06,1.30594E-06,0.68124409,0.43311646
Eif2ak1,1.54944E-05,1.58734E-05,1.40241E-05,1.49246E-05,1.67035E-05,1.98927E-05,1.91964E-05,1.87507E-05,1.40155E-05,6.05846E-06,3.6884E-06,2.04406E-06,1.78659E-06,2.05751E-06,3.22682E-06,3.0715E-06,3.60494E-06,2.80888E-06,0.94035596,0.45700709
Eif2ak2,5.736E-06,1.40462E-05,1.45536E-05,1.29286E-05,1.3005E-05,1.27012E-05,1.11228E-05,1.01796E-05,1.05456E-05,3.61156E-06,2.20129E-06,1.9355E-06,1.69568E-06,2.01387E-06,2.06923E-06,1.61649E-06,2.16133E-06,2.50134E-06,0.58602247,0.40220337
Eif2ak3,5.97921E-06,4.35352E-06,4.32065E-06,4.66715E-06,3.87855E-06,3.7106E-06,3.97342E-06,3.47196E-06,4.82123E-06,4.3415E-06,1.35968E-06,1.01793E-06,1.13596E-06,9.81218E-07,9.95855E-07,9.29804E-07,8.85549E-07,1.54067E-06,0.35884375,0.32871855
Eif2ak4,5.25253E-06,4.92647E-06,4.89179E-06,4.59758E-06,4.65834E-06,3.17791E-06,3.5911E-06,2.71181E-06,2.52355E-06,2.57282E-06,1.3619E-06,1.18268E-06,9.04772E-07,1.02336E-06,8.222E-07,8.82528E-07,7.7012E-07,6.74388E-07,0.45212124,0.36257798
Eif2b1,7.31892E-05,5.07473E-05,5.06534E-05,4.82445E-05,4.63114E-05,5.23543E-05,5.13728E-05,4.5819E-05,4.94594E-05,2.06882E-05,5.07236E-06,4.15659E-06,4.00944E-06,4.15559E-06,5.66369E-06,5.38646E-06,5.86475E-06,8.4704E-06,0.14318294,0.19811313
Eif2b2,3.40482E-05,2.12167E-05,2.19305E-05,2.33074E-05,1.93314E-05,1.95473E-05,1.7559E-05,2.04658E-05,1.93748E-05,1.68218E-05,3.16366E-06,2.69425E-06,3.16508E-06,2.10347E-06,2.84023E-06,2.00332E-06,4.63014E-06,5.33349E-06,0.29639782,0.29677862
Eif2b3,2.80984E-06,1.04498E-05,1.14998E-05,1.08931E-05,1.17001E-05,7.77118E-06,7.18572E-06,8.48454E-06,8.78384E-06,1.30974E-06,1.92626E-06,1.81634E-06,1.45533E-06,1.68341E-06,1.43815E-06,1.14086E-06,1.69868E-06,1.99308E-06,0.245668,0.26829657
Eif2b4,8.3546E-05,5.80757E-05,6.51762E-05,6.87892E-05,6.87133E-05,6.95791E-05,5.33119E-05,5.34156E-05,5.07853E-05,1.59113E-05,5.45581E-06,4.54921E-06,5.06413E-06,5.00678E-06,6.13882E-06,4.25405E-06,5.84693E-06,5.41665E-06,0.047618228,0.10304086
Eif2b5,4.17196E-05,3.99665E-05,3.67955E-05,3.98677E-05,3.51952E-05,3.29844E-05,2.73483E-05,2.60738E-05,2.5638E-05,1.00323E-05,6.71676E-06,3.91425E-06,4.14073E-06,3.31031E-06,3.71402E-06,2.78748E-06,3.51824E-06,3.43078E-06,0.33112978,0.31509827
Eif2c2,1.06881E-05,1.77839E-05,1.81261E-05,1.82831E-05,1.68763E-05,1.83854E-05,1.54099E-05,1.4297E-05,1.42058E-05,4.44146E-06,2.86617E-06,2.49789E-06,2.58912E-06,2.23191E-06,3.36318E-06,2.29156E-06,2.51659E-06,2.49511E-06,0.24851707,0.26990674
Eif2c3;meif2C3;Eif2c1,2.19627E-05,1.14597E-05,9.88092E-06,1.03645E-05,1.11377E-05,7.7402E-06,6.94213E-06,7.08923E-06,7.02098E-06,1.62886E-05,2.35179E-06,1.4647E-06,1.46964E-06,1.94509E-06,1.47767E-06,1.2916E-06,1.56396E-06,1.54694E-06,0.77589418,0.44788739
Eif2c4;meif2C4,2.01441E-06,1.04711E-06,6.57098E-07,5.2619E-07,4.96674E-07,8.77295E-07,8.61675E-07,5.28552E-07,6.70966E-07,1.42052E-06,6.54022E-07,3.27222E-07,2.22402E-07,2.24386E-07,3.73672E-07,3.451E-07,2.50387E-07,3.44062E-07,0.23731554,0.26400772
Eif2d;Lgtn,3.34642E-05,2.22258E-05,2.04743E-05,2.43181E-05,2.50092E-05,2.36835E-05,2.24056E-05,1.98689E-05,1.67782E-05,7.7247E-06,3.16704E-06,1.88991E-06,2.67877E-06,2.65744E-06,3.30355E-06,3.11712E-06,3.28887E-06,2.63933E-06,0.036743141,0.08619185
Eif2s1,3.31899E-05,3.05787E-05,3.01385E-05,3.09467E-05,3.01107E-05,2.95682E-05,3.07518E-05,3.00846E-05,3.34368E-05,8.08017E-06,4.3643E-06,3.15206E-06,2.99362E-06,2.68631E-06,3.28944E-06,3.10329E-06,3.48459E-06,4.37124E-06,0.090058595,0.15313061
Eif2s2,0.000101534,9.08266E-05,8.7711E-05,8.52093E-05,8.37699E-05,7.9788E-05,7.79354E-05,7.13438E-05,7.41538E-05,1.7294E-05,6.04125E-06,5.06824E-06,4.54868E-06,5.52447E-06,6.51017E-06,5.06594E-06,5.41036E-06,6.01646E-06,0.077782555,0.13985863
Eif2s3x,4.36886E-06,3.09437E-06,3.03836E-06,3.10137E-06,2.94476E-06,3.90982E-06,2.47134E-06,2.05337E-06,1.78603E-06,2.07587E-06,1.25633E-06,8.02522E-07,9.25191E-07,7.71456E-07,1.77413E-06,7.39488E-07,6.57571E-07,5.63109E-07,0.7745839,0.44788739
Eif2s3y,5.26868E-06,3.89566E-06,5.31785E-06,6.51593E-06,7.16834E-06,7.55826E-06,6.09955E-06,4.25926E-06,4.95817E-06,3.14554E-06,1.1099E-06,1.09912E-06,1.20795E-06,1.52286E-06,1.67233E-06,1.36117E-06,1.03161E-06,1.21215E-06,0.43148838,0.35318562
Eif3a;AK087340,0.000252662,0.000178705,0.000163404,0.000156278,0.000143452,0.000129653,0.000122247,0.000116325,0.000108696,4.76418E-05,1.20211E-05,9.11692E-06,8.31921E-06,7.07895E-06,7.6159E-06,7.33702E-06,8.36407E-06,8.88883E-06,4.89204E-07,6.31394E-06
Eif3b,0.000146824,0.000104849,0.000101598,0.000115174,0.000124699,0.000116737,0.000100646,9.85791E-05,0.000110598,4.7646E-05,9.27695E-06,5.63653E-06,6.11543E-06,7.13287E-06,8.40976E-06,6.32158E-06,7.68611E-06,1.06277E-05,0.33453527,0.3163752
Eif3c,0.000195464,0.000164688,0.000161314,0.000165451,0.000163425,0.000170317,0.000165187,0.000160989,0.000166044,2.03165E-05,9.66891E-06,6.50514E-06,7.12736E-06,6.90881E-06,8.56745E-06,7.12794E-06,9.65753E-06,1.30972E-05,0.29968989,0.29873074
Eif3d,0.000133966,0.000117577,0.000112048,0.000114498,0.000110875,9.87358E-05,9.12204E-05,9.40408E-05,9.51957E-05,2.01734E-05,8.34406E-06,6.24555E-06,7.93925E-06,6.27148E-06,6.66277E-06,5.69336E-06,8.21155E-06,1.00951E-05,0.01993257,0.056565724
Eif3e,4.76786E-06,5.95257E-06,3.79372E-06,2.77748E-06,3.81214E-06,5.02069E-06,3.04244E-06,2.32679E-06,3.81298E-06,4.48552E-06,2.80805E-06,1.17685E-06,8.71208E-07,1.51836E-06,2.36441E-06,1.31345E-06,1.02417E-06,2.54326E-06,0.93320384,0.45700709
Eif3f,0.000155479,0.000105114,0.00010542,0.000115435,0.000114038,0.000115784,0.000105897,0.000101372,9.35804E-05,3.36898E-05,8.12045E-06,6.2368E-06,6.39442E-06,5.40522E-06,6.97912E-06,6.28437E-06,7.04958E-06,7.00259E-06,0.076307311,0.13828488
Eif3g,0.000168925,0.000150844,0.000134124,0.000126787,0.00011938,0.000120923,0.000127689,0.00013544,0.000145511,2.63531E-05,1.09969E-05,6.02423E-06,6.79996E-06,5.2606E-06,8.28396E-06,6.93328E-06,1.01025E-05,1.31784E-05,0.010555253,0.035907223
Eif3h,0.000234112,0.000205831,0.000202594,0.000195677,0.000192958,0.000195087,0.000195803,0.000191518,0.000209266,4.2106E-05,1.11839E-05,8.85527E-06,8.04366E-06,7.38092E-06,9.10137E-06,8.42923E-06,1.07386E-05,1.75955E-05,0.2606871,0.27740966
Eif3i,0.000135922,0.000152947,0.000143819,0.000153935,0.000160216,0.000152059,0.00014907,0.000150274,0.000150993,1.44427E-05,9.07711E-06,6.3635E-06,7.16683E-06,6.82812E-06,8.0172E-06,6.6589E-06,8.53971E-06,9.54076E-06,0.38204489,0.33698741
Eif3j,8.42425E-05,6.38104E-05,6.51546E-05,6.53373E-05,5.59954E-05,5.58996E-05,5.563E-05,5.24185E-05,4.85916E-05,1.47183E-05,6.24741E-06,4.57684E-06,7.18968E-06,4.04646E-06,4.51132E-06,4.51164E-06,5.91132E-06,6.2834E-06,0.001956266,0.009801498
Eif3k,0.000138117,0.000117523,0.00012699,0.000134574,0.000136112,0.000123303,0.000133984,0.000139878,0.000144063,1.73504E-05,7.12347E-06,6.11123E-06,5.80089E-06,6.33512E-06,8.41109E-06,8.96136E-06,9.78368E-06,1.29989E-05,0.003364436,0.014973552
Eif3l,4.83103E-05,5.18482E-05,4.94094E-05,5.66003E-05,5.58938E-05,6.25451E-05,6.21676E-05,6.69449E-05,7.05924E-05,9.4118E-06,6.26323E-06,4.25267E-06,6.10923E-06,4.11306E-06,6.29778E-06,4.32216E-06,6.06648E-06,8.86604E-06,0.025137942,0.066321414
Eif3m,2.33401E-05,3.10972E-05,2.90992E-05,3.54206E-05,3.17277E-05,2.88849E-05,2.77347E-05,2.74693E-05,2.46611E-05,5.70422E-06,3.37786E-06,2.67839E-06,6.72406E-06,3.27874E-06,3.37619E-06,2.7757E-06,3.47289E-06,2.94578E-06,0.67515354,0.43152433
Eif4a1,0.000213785,0.000184378,0.00018681,0.000185836,0.000183362,0.000164519,0.000152401,0.000166336,0.000161431,2.47862E-05,8.25276E-06,7.75117E-06,7.32749E-06,8.91733E-06,1.2215E-05,7.41649E-06,9.57859E-06,1.14758E-05,0.000259309,0.001763325
Eif4a2,4.48444E-06,2.43274E-06,3.09464E-06,4.01579E-06,1.93672E-06,2.94911E-06,2.14266E-06,1.58343E-06,1.6851E-06,2.17307E-06,7.6165E-07,1.18138E-06,1.82706E-06,5.86306E-07,9.44E-07,6.55173E-07,5.23779E-07,5.68697E-07,0.23158007,0.26014181
Eif4a3,5.89368E-05,5.35801E-05,5.5176E-05,6.31284E-05,5.77133E-05,4.64812E-05,4.55163E-05,5.22538E-05,4.85065E-05,1.16696E-05,5.49733E-06,6.47188E-06,6.49415E-06,4.55631E-06,4.42827E-06,3.45362E-06,5.19047E-06,5.01991E-06,0.010077712,0.034721996
Eif4b,0.000155568,0.000156808,0.00015891,0.000149962,0.000137573,0.000140579,0.000126528,0.00012751,0.000129765,2.29771E-05,1.0105E-05,7.76869E-06,7.95383E-06,5.59836E-06,8.48428E-06,6.59703E-06,8.29866E-06,1.0213E-05,0.020189276,0.057068353
Eif4e,4.96282E-06,6.94048E-06,5.42395E-06,6.82558E-06,7.34281E-06,6.30855E-06,6.14434E-06,4.71982E-06,4.66752E-06,1.9878E-06,1.52801E-06,9.98582E-07,9.66086E-07,1.16166E-06,1.06176E-06,1.14083E-06,1.18405E-06,1.15371E-06,0.24765066,0.26964048
Eif4e1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
